Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,89020,-,-,-,34.61,-120.22,-8,163,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,
2002,4,5,12,30,355,464,9,0.16,2.9000000000000004,15,1010,N/A
2002,4,5,13,30,342,427,9,0.16,2.7,15,1010,N/A
2002,4,5,14,30,336,252,9,0.16,2.4000000000000004,14,1010,N/A
2002,4,5,15,30,216,25,10,0.16,2.1,14,1010,N/A
2002,4,5,16,30,103,0,10,0.16,2,14,1010,N/A
2002,4,5,17,30,56,324,10,0.16,1.9000000000000001,13,1010,N/A
2002,4,5,18,30,0,0,10,0.16,1.8,12,1010,N/A
2002,4,5,19,30,0,0,11,0.16,1.8,12,1010,N/A
2002,4,5,20,30,0,0,9,0.16,1.8,12,1010,N/A
2002,4,5,21,30,0,0,9,0.16,1.8,12,1010,N/A
2002,4,5,22,30,0,0,9,0.16,1.8,12,1010,N/A
2002,4,5,23,30,0,0,9,0.16,1.9000000000000001,12,1010,N/A
2002,4,6,0,30,0,0,9,0.16,2.2,11,1010,N/A
2002,4,6,1,30,0,0,9,0.16,2.3000000000000003,11,1010,N/A
2002,4,6,2,30,0,0,9,0.16,2.4000000000000004,11,1010,N/A
2002,4,6,3,30,0,0,9,0.16,2.5,11,1010,N/A
2002,4,6,4,30,0,0,9,0.16,2.7,11,1010,N/A
2002,4,6,5,30,0,0,9,0.16,3,11,1010,N/A
2002,4,6,6,30,50,383,9,0.16,3.7,12,1010,N/A
2002,4,6,7,30,88,640,10,0.16,4.1000000000000005,13,1010,N/A
2002,4,6,8,30,106,781,9,0.16,4.2,14,1010,N/A
2002,4,6,9,30,117,856,9,0.16,4.2,15,1010,N/A
2002,4,6,10,30,135,877,9,0.16,4.4,16,1010,N/A
2002,4,6,11,30,132,908,9,0.16,4.800000000000001,17,1010,N/A
2002,4,6,12,30,128,914,9,0.16,5.300000000000001,17,1000,N/A
2002,4,6,13,30,129,892,9,0.16,5.800000000000001,18,1000,N/A
2002,4,6,14,30,119,860,9,0.16,6.1000000000000005,17,1000,N/A
2002,4,6,15,30,107,794,9,0.16,6.2,17,1000,N/A
2002,4,6,16,30,90,667,9,0.16,6.1000000000000005,16,1000,N/A
2002,4,6,17,30,58,405,9,0.16,5.9,14,1000,N/A
2002,4,6,18,30,0,0,10,0.16,5.6000000000000005,13,1000,N/A
2002,4,6,19,30,0,0,9,0.16,5.2,12,1000,N/A
2002,4,6,20,30,0,0,9,0.16,4.6000000000000005,12,1010,N/A
2002,4,6,21,30,0,0,9,0.16,3.9000000000000004,11,1010,N/A
2002,4,6,22,30,0,0,9,0.16,3.4000000000000004,11,1010,N/A
2002,4,6,23,30,0,0,9,0.16,3.1,11,1010,N/A
2002,4,7,0,30,0,0,9,0.16,3.1,11,1010,N/A
2002,4,7,1,30,0,0,9,0.16,3.2,11,1000,N/A
2002,4,7,2,30,0,0,9,0.16,3.3000000000000003,11,1000,N/A
2002,4,7,3,30,0,0,9,0.16,3.3000000000000003,11,1000,N/A
2002,4,7,4,30,0,0,9,0.16,3.2,11,1010,N/A
2002,4,7,5,30,0,0,9,0.16,3.3000000000000003,11,1010,N/A
2002,4,7,6,30,7,0,9,0.16,3.4000000000000004,12,1010,N/A
2002,4,7,7,30,84,0,9,0.16,3.2,14,1010,N/A
2002,4,7,8,30,188,10,9,0.16,2.5,16,1010,N/A
2002,4,7,9,30,230,11,9,0.16,2.2,17,1010,N/A
2002,4,7,10,30,334,32,9,0.16,2.5,18,1010,N/A
2002,4,7,11,30,411,353,9,0.16,3.1,19,1010,N/A
2002,4,7,12,30,140,897,9,0.16,3.6,19,1010,N/A
2002,4,7,13,30,128,895,9,0.16,4,19,1000,N/A
2002,4,7,14,30,118,864,9,0.16,4.3,19,1000,N/A
2002,4,7,15,30,105,801,9,0.16,4.6000000000000005,18,1000,N/A
2002,4,7,16,30,159,191,9,0.16,4.6000000000000005,17,1000,N/A
2002,4,7,17,30,56,439,9,0.16,4.1000000000000005,15,1010,N/A
2002,4,7,18,30,0,0,10,0.16,3.4000000000000004,13,1010,N/A
2002,4,7,19,30,0,0,10,0.16,2.8000000000000003,13,1010,N/A
2002,4,7,20,30,0,0,10,0.16,2.4000000000000004,13,1010,N/A
2002,4,7,21,30,0,0,10,0.16,2.3000000000000003,12,1010,N/A
2002,4,7,22,30,0,0,10,0.16,2.3000000000000003,12,1010,N/A
2002,4,7,23,30,0,0,9,0.16,2.1,12,1010,N/A
2002,4,8,0,30,0,0,9,0.16,1.9000000000000001,12,1010,N/A
2002,4,8,1,30,0,0,10,0.16,1.7000000000000002,12,1010,N/A
2002,4,8,2,30,0,0,10,0.16,1.6,12,1010,N/A
2002,4,8,3,30,0,0,9,0.16,1.4000000000000001,12,1010,N/A
2002,4,8,4,30,0,0,9,0.16,1,12,1010,N/A
2002,4,8,5,30,0,0,9,0.16,0.8,12,1010,N/A
2002,4,8,6,30,34,0,10,0.16,1,13,1010,N/A
2002,4,8,7,30,107,0,10,0.16,1.7000000000000002,14,1010,N/A
2002,4,8,8,30,231,322,10,0.16,2.5,15,1010,N/A
2002,4,8,9,30,330,266,10,0.16,2.8000000000000003,16,1010,N/A
2002,4,8,10,30,394,89,10,0.16,2.9000000000000004,17,1010,N/A
2002,4,8,11,30,136,903,10,0.16,3,18,1010,N/A
2002,4,8,12,30,138,901,10,0.16,3.2,18,1010,N/A
2002,4,8,13,30,147,865,10,0.16,3.4000000000000004,18,1010,N/A
2002,4,8,14,30,135,835,9,0.16,3.5,18,1010,N/A
2002,4,8,15,30,121,767,9,0.16,3.5,18,1010,N/A
2002,4,8,16,30,150,289,9,0.16,3.5,17,1010,N/A
2002,4,8,17,30,69,89,9,0.16,3.5,15,1010,N/A
2002,4,8,18,30,0,0,10,0.16,3.4000000000000004,13,1010,N/A
2002,4,8,19,30,0,0,10,0.16,3.2,13,1010,N/A
2002,4,8,20,30,0,0,10,0.16,2.7,12,1010,N/A
2002,4,8,21,30,0,0,10,0.16,2.2,12,1010,N/A
2002,4,8,22,30,0,0,10,0.16,1.7000000000000002,12,1010,N/A
2002,4,8,23,30,0,0,10,0.16,1.6,13,1010,N/A
2002,4,9,0,30,0,0,10,0.16,1.7000000000000002,13,1010,N/A
2002,4,9,1,30,0,0,10,0.16,1.7000000000000002,13,1010,N/A
2002,4,9,2,30,0,0,10,0.16,1.5,12,1010,N/A
2002,4,9,3,30,0,0,9,0.16,1.4000000000000001,12,1010,N/A
2002,4,9,4,30,0,0,9,0.16,1.5,12,1010,N/A
2002,4,9,5,30,0,0,9,0.16,1.6,12,1010,N/A
2002,4,9,6,30,9,0,9,0.16,1.8,13,1010,N/A
2002,4,9,7,30,40,0,10,0.16,2,14,1010,N/A
2002,4,9,8,30,173,3,10,0.16,2.4000000000000004,16,1010,N/A
2002,4,9,9,30,147,806,10,0.16,2.8000000000000003,17,1010,N/A
2002,4,9,10,30,147,862,9,0.16,3.2,18,1010,N/A
2002,4,9,11,30,157,871,8,0.16,3.7,19,1010,N/A
2002,4,9,12,30,355,488,8,0.16,4.2,20,1010,N/A
2002,4,9,13,30,317,504,8,0.16,4.6000000000000005,20,1010,N/A
2002,4,9,14,30,256,514,9,0.16,4.9,20,1010,N/A
2002,4,9,15,30,205,467,10,0.16,5.1000000000000005,19,1010,N/A
2002,4,9,16,30,130,418,10,0.16,5.2,18,1010,N/A
2002,4,9,17,30,70,89,10,0.16,4.7,16,1010,N/A
2002,4,9,18,30,0,0,11,0.16,3.9000000000000004,14,1010,N/A
2002,4,9,19,30,0,0,11,0.16,3.5,14,1010,N/A
2002,4,9,20,30,0,0,11,0.16,3.1,13,1010,N/A
2002,4,9,21,30,0,0,11,0.16,2.9000000000000004,13,1010,N/A
2002,4,9,22,30,0,0,11,0.16,2.9000000000000004,13,1010,N/A
2002,4,9,23,30,0,0,11,0.16,2.9000000000000004,13,1010,N/A
2002,4,10,0,30,0,0,11,0.16,2.9000000000000004,13,1010,N/A
2002,4,10,1,30,0,0,11,0.16,3.1,13,1010,N/A
2002,4,10,2,30,0,0,11,0.16,3.3000000000000003,13,1010,N/A
2002,4,10,3,30,0,0,11,0.16,3.2,13,1010,N/A
2002,4,10,4,30,0,0,11,0.16,3.2,13,1010,N/A
2002,4,10,5,30,0,0,11,0.16,3.6,13,1010,N/A
2002,4,10,6,30,64,53,11,0.16,4.3,14,1010,N/A
2002,4,10,7,30,150,242,12,0.16,4.7,16,1010,N/A
2002,4,10,8,30,134,699,11,0.16,4.5,17,1010,N/A
2002,4,10,9,30,315,346,11,0.16,4.1000000000000005,18,1010,N/A
2002,4,10,10,30,365,374,11,0.16,3.9000000000000004,19,1010,N/A
2002,4,10,11,30,364,454,11,0.16,3.8000000000000003,20,1010,N/A
2002,4,10,12,30,178,823,10,0.16,4,21,1010,N/A
2002,4,10,13,30,178,798,10,0.16,4.5,21,1010,N/A
2002,4,10,14,30,302,409,10,0.16,5.2,21,1010,N/A
2002,4,10,15,30,212,446,10,0.16,5.6000000000000005,20,1010,N/A
2002,4,10,16,30,153,285,10,0.16,5.5,19,1010,N/A
2002,4,10,17,30,71,94,10,0.16,4.800000000000001,17,1010,N/A
2002,4,10,18,30,0,0,11,0.16,4.1000000000000005,15,1010,N/A
2002,4,10,19,30,0,0,11,0.16,3.6,14,1010,N/A
2002,4,10,20,30,0,0,11,0.16,3.3000000000000003,14,1010,N/A
2002,4,10,21,30,0,0,11,0.16,3.3000000000000003,14,1010,N/A
2002,4,10,22,30,0,0,11,0.16,3.3000000000000003,14,1010,N/A
2002,4,10,23,30,0,0,10,0.16,3.5,14,1010,N/A
2002,4,11,0,30,0,0,10,0.16,3.6,13,1010,N/A
2002,4,11,1,30,0,0,10,0.16,3.8000000000000003,13,1010,N/A
2002,4,11,2,30,0,0,10,0.16,3.9000000000000004,13,1010,N/A
2002,4,11,3,30,0,0,10,0.16,4,13,1010,N/A
2002,4,11,4,30,0,0,10,0.16,4.1000000000000005,13,1010,N/A
2002,4,11,5,30,0,0,10,0.16,4.2,13,1010,N/A
2002,4,11,6,30,64,326,10,0.16,4.3,15,1010,N/A
2002,4,11,7,30,102,605,10,0.16,4.1000000000000005,17,1010,N/A
2002,4,11,8,30,124,740,10,0.16,4,19,1010,N/A
2002,4,11,9,30,135,818,9,0.16,3.8000000000000003,20,1010,N/A
2002,4,11,10,30,133,873,8,0.16,3.8000000000000003,22,1010,N/A
2002,4,11,11,30,136,891,8,0.16,4,23,1010,N/A
2002,4,11,12,30,135,890,8,0.16,4.3,23,1010,N/A
2002,4,11,13,30,143,852,8,0.16,4.6000000000000005,24,1010,N/A
2002,4,11,14,30,133,815,8,0.16,4.9,23,1010,N/A
2002,4,11,15,30,118,746,8,0.16,5.1000000000000005,22,1010,N/A
2002,4,11,16,30,101,604,9,0.16,4.7,21,1010,N/A
2002,4,11,17,30,64,362,9,0.16,3.9000000000000004,19,1010,N/A
2002,4,11,18,30,0,0,11,0.16,3.3000000000000003,17,1010,N/A
2002,4,11,19,30,0,0,11,0.16,3.2,17,1010,N/A
2002,4,11,20,30,0,0,11,0.16,3.3000000000000003,17,1010,N/A
2002,4,11,21,30,0,0,11,0.16,3.7,16,1010,N/A
2002,4,11,22,30,0,0,12,0.16,3.9000000000000004,16,1010,N/A
2002,4,11,23,30,0,0,12,0.16,3.9000000000000004,15,1010,N/A
2002,4,12,0,30,0,0,12,0.16,3.7,15,1010,N/A
2002,4,12,1,30,0,0,12,0.16,3.4000000000000004,15,1010,N/A
2002,4,12,2,30,0,0,12,0.16,3.3000000000000003,14,1010,N/A
2002,4,12,3,30,0,0,11,0.16,3.3000000000000003,14,1010,N/A
2002,4,12,4,30,0,0,11,0.16,3.5,14,1010,N/A
2002,4,12,5,30,0,0,11,0.16,3.7,14,1010,N/A
2002,4,12,6,30,68,74,12,0.16,3.8000000000000003,15,1010,N/A
2002,4,12,7,30,125,439,11,0.16,3.6,17,1010,N/A
2002,4,12,8,30,146,634,11,0.16,3.4000000000000004,19,1010,N/A
2002,4,12,9,30,132,832,11,0.16,3.2,20,1010,N/A
2002,4,12,10,30,135,880,11,0.16,3.1,22,1010,N/A
2002,4,12,11,30,134,904,11,0.16,3.2,23,1010,N/A
2002,4,12,12,30,130,909,11,0.16,3.6,23,1010,N/A
2002,4,12,13,30,124,897,10,0.16,4,23,1010,N/A
2002,4,12,14,30,117,864,10,0.16,4.2,23,1010,N/A
2002,4,12,15,30,107,799,10,0.16,4.1000000000000005,22,1010,N/A
2002,4,12,16,30,89,682,9,0.16,3.9000000000000004,21,1010,N/A
2002,4,12,17,30,53,441,10,0.16,3.4000000000000004,19,1010,N/A
2002,4,12,18,30,0,0,11,0.16,2.9000000000000004,17,1010,N/A
2002,4,12,19,30,0,0,11,0.16,2.8000000000000003,17,1010,N/A
2002,4,12,20,30,0,0,10,0.16,2.8000000000000003,17,1010,N/A
2002,4,12,21,30,0,0,10,0.16,2.9000000000000004,16,1010,N/A
2002,4,12,22,30,0,0,10,0.16,3,16,1010,N/A
2002,4,12,23,30,0,0,10,0.16,3,16,1010,N/A
2002,4,13,0,30,0,0,9,0.16,3.1,15,1010,N/A
2002,4,13,1,30,0,0,9,0.16,3.2,15,1010,N/A
2002,4,13,2,30,0,0,10,0.16,3.1,14,1010,N/A
2002,4,13,3,30,0,0,10,0.16,2.9000000000000004,14,1010,N/A
2002,4,13,4,30,0,0,10,0.16,2.8000000000000003,14,1010,N/A
2002,4,13,5,30,0,0,11,0.16,3.1,14,1010,N/A
2002,4,13,6,30,69,89,11,0.16,3.4000000000000004,16,1010,N/A
2002,4,13,7,30,85,691,11,0.16,3.2,18,1010,N/A
2002,4,13,8,30,102,809,11,0.16,2.8000000000000003,21,1010,N/A
2002,4,13,9,30,114,871,10,0.16,1.9000000000000001,24,1010,N/A
2002,4,13,10,30,121,906,9,0.16,1.1,26,1010,N/A
2002,4,13,11,30,124,922,8,0.16,1.1,27,1010,N/A
2002,4,13,12,30,125,921,8,0.16,1.6,27,1010,N/A
2002,4,13,13,30,119,910,8,0.16,2,26,1010,N/A
2002,4,13,14,30,114,872,8,0.16,2.4000000000000004,25,1010,N/A
2002,4,13,15,30,104,806,9,0.16,2.6,25,1000,N/A
2002,4,13,16,30,88,687,9,0.16,2.5,24,1000,N/A
2002,4,13,17,30,59,450,10,0.16,2.1,21,1010,N/A
2002,4,13,18,30,0,0,11,0.16,2,20,1010,N/A
2002,4,13,19,30,0,0,11,0.16,2,20,1010,N/A
2002,4,13,20,30,0,0,11,0.16,1.9000000000000001,19,1010,N/A
2002,4,13,21,30,0,0,10,0.16,1.8,19,1010,N/A
2002,4,13,22,30,0,0,10,0.16,1.8,18,1010,N/A
2002,4,13,23,30,0,0,10,0.16,1.8,17,1010,N/A
2002,4,14,0,30,0,0,9,0.16,1.9000000000000001,17,1000,N/A
2002,4,14,1,30,0,0,9,0.16,2,17,1000,N/A
2002,4,14,2,30,0,0,10,0.16,2.1,16,1000,N/A
2002,4,14,3,30,0,0,10,0.16,2.1,16,1000,N/A
2002,4,14,4,30,0,0,10,0.16,2,16,1000,N/A
2002,4,14,5,30,0,0,10,0.16,2.1,17,1000,N/A
2002,4,14,6,30,71,90,10,0.16,2.2,18,1000,N/A
2002,4,14,7,30,87,685,10,0.16,2.1,20,1000,N/A
2002,4,14,8,30,159,602,10,0.16,2.1,23,1000,N/A
2002,4,14,9,30,274,475,10,0.16,2.3000000000000003,24,1000,N/A
2002,4,14,10,30,314,534,9,0.16,2.5,25,1000,N/A
2002,4,14,11,30,132,902,9,0.16,2.9000000000000004,25,1000,N/A
2002,4,14,12,30,130,902,9,0.16,3.3000000000000003,25,1000,N/A
2002,4,14,13,30,130,877,9,0.16,3.7,25,1000,N/A
2002,4,14,14,30,123,837,10,0.16,4.3,24,1000,N/A
2002,4,14,15,30,112,769,11,0.16,4.800000000000001,23,1000,N/A
2002,4,14,16,30,159,276,11,0.16,5.1000000000000005,21,1000,N/A
2002,4,14,17,30,75,82,11,0.16,5.1000000000000005,19,1000,N/A
2002,4,14,18,30,0,0,11,0.16,5,17,1000,N/A
2002,4,14,19,30,0,0,11,0.16,4.9,15,1000,N/A
2002,4,14,20,30,0,0,11,0.16,4.800000000000001,14,1000,N/A
2002,4,14,21,30,0,0,10,0.16,4.9,14,1000,N/A
2002,4,14,22,30,0,0,9,0.16,5.4,13,1000,N/A
2002,4,14,23,30,0,0,8,0.16,6.1000000000000005,12,1000,N/A
2002,4,15,0,30,0,0,7,0.16,6.5,11,1000,N/A
2002,4,15,1,30,0,0,6,0.16,6.7,11,1000,N/A
2002,4,15,2,30,0,0,6,0.16,6.9,10,1000,N/A
2002,4,15,3,30,0,0,5,0.16,7,10,1000,N/A
2002,4,15,4,30,0,0,5,0.16,7,9,1000,N/A
2002,4,15,5,30,0,0,5,0.16,7.1000000000000005,9,1000,N/A
2002,4,15,6,30,66,437,5,0.16,7.4,10,1000,N/A
2002,4,15,7,30,99,685,4,0.16,7.5,11,1000,N/A
2002,4,15,8,30,116,814,3,0.16,7.4,13,1000,N/A
2002,4,15,9,30,124,887,3,0.16,7,14,1000,N/A
2002,4,15,10,30,127,930,2,0.16,6.5,15,1000,N/A
2002,4,15,11,30,127,951,2,0.16,6.300000000000001,16,1000,N/A
2002,4,15,12,30,125,953,2,0.16,6.4,17,1000,N/A
2002,4,15,13,30,121,938,2,0.16,6.5,17,1000,N/A
2002,4,15,14,30,115,902,3,0.16,6.5,17,1000,N/A
2002,4,15,15,30,105,838,3,0.16,6.5,16,1000,N/A
2002,4,15,16,30,91,714,3,0.16,6.300000000000001,15,1000,N/A
2002,4,15,17,30,76,131,4,0.16,5.7,14,1000,N/A
2002,4,15,18,30,0,0,5,0.16,5,12,1000,N/A
2002,4,15,19,30,0,0,5,0.16,4.6000000000000005,11,1000,N/A
2002,4,15,20,30,0,0,6,0.16,4.3,11,1000,N/A
2002,4,15,21,30,0,0,6,0.16,3.9000000000000004,11,1000,N/A
2002,4,15,22,30,0,0,6,0.16,3.5,10,1000,N/A
2002,4,15,23,30,0,0,6,0.16,3,10,1000,N/A
2002,4,16,0,30,0,0,5,0.16,2.8000000000000003,9,1000,N/A
2002,4,16,1,30,0,0,5,0.16,2.6,9,1000,N/A
2002,4,16,2,30,0,0,5,0.16,2.5,9,1000,N/A
2002,4,16,3,30,0,0,5,0.16,2.4000000000000004,9,1010,N/A
2002,4,16,4,30,0,0,5,0.16,2.4000000000000004,9,1010,N/A
2002,4,16,5,30,0,0,5,0.16,2.5,9,1010,N/A
2002,4,16,6,30,67,276,5,0.16,2.7,11,1010,N/A
2002,4,16,7,30,99,676,4,0.16,2.3000000000000003,13,1010,N/A
2002,4,16,8,30,119,793,4,0.16,1.3,15,1010,N/A
2002,4,16,9,30,132,858,3,0.16,1.1,16,1010,N/A
2002,4,16,10,30,135,902,4,0.16,2.1,17,1010,N/A
2002,4,16,11,30,138,918,4,0.16,3.3000000000000003,17,1010,N/A
2002,4,16,12,30,358,490,4,0.16,4.3,17,1010,N/A
2002,4,16,13,30,139,892,4,0.16,5.1000000000000005,17,1010,N/A
2002,4,16,14,30,130,856,4,0.16,5.6000000000000005,16,1010,N/A
2002,4,16,15,30,117,794,5,0.16,5.6000000000000005,15,1010,N/A
2002,4,16,16,30,99,672,5,0.16,5.4,14,1010,N/A
2002,4,16,17,30,65,445,5,0.16,5.1000000000000005,12,1010,N/A
2002,4,16,18,30,0,0,5,0.16,4.800000000000001,11,1010,N/A
2002,4,16,19,30,0,0,5,0.16,4.5,10,1010,N/A
2002,4,16,20,30,0,0,6,0.16,4.3,10,1010,N/A
2002,4,16,21,30,0,0,6,0.16,4.4,10,1010,N/A
2002,4,16,22,30,0,0,7,0.16,4.6000000000000005,10,1010,N/A
2002,4,16,23,30,0,0,7,0.16,4.6000000000000005,10,1010,N/A
2002,4,17,0,30,0,0,7,0.16,4.6000000000000005,10,1010,N/A
2002,4,17,1,30,0,0,7,0.16,4.4,10,1010,N/A
2002,4,17,2,30,0,0,7,0.16,4.1000000000000005,10,1010,N/A
2002,4,17,3,30,0,0,7,0.16,3.7,10,1010,N/A
2002,4,17,4,30,0,0,7,0.16,3.4000000000000004,10,1010,N/A
2002,4,17,5,30,0,0,7,0.16,3.5,10,1010,N/A
2002,4,17,6,30,65,0,8,0.16,4.1000000000000005,11,1010,N/A
2002,4,17,7,30,109,634,7,0.16,4.800000000000001,11,1010,N/A
2002,4,17,8,30,270,158,7,0.16,5.1000000000000005,12,1010,N/A
2002,4,17,9,30,265,18,5,0.16,5.300000000000001,13,1010,N/A
2002,4,17,10,30,425,183,4,0.16,5.4,14,1010,N/A
2002,4,17,11,30,365,500,3,0.16,5.6000000000000005,15,1010,N/A
2002,4,17,12,30,139,928,3,0.16,5.9,16,1010,N/A
2002,4,17,13,30,125,930,3,0.16,6.300000000000001,16,1010,N/A
2002,4,17,14,30,114,905,3,0.16,6.7,15,1010,N/A
2002,4,17,15,30,103,845,3,0.16,6.9,14,1010,N/A
2002,4,17,16,30,91,717,3,0.16,7,13,1010,N/A
2002,4,17,17,30,62,489,4,0.16,6.7,12,1010,N/A
2002,4,17,18,30,0,0,4,0.16,6.1000000000000005,11,1010,N/A
2002,4,17,19,30,0,0,5,0.16,5.800000000000001,11,1010,N/A
2002,4,17,20,30,0,0,5,0.16,5.6000000000000005,10,1010,N/A
2002,4,17,21,30,0,0,6,0.16,5.5,10,1010,N/A
2002,4,17,22,30,0,0,6,0.16,5.4,10,1010,N/A
2002,4,17,23,30,0,0,6,0.16,5.2,9,1010,N/A
2002,4,18,0,30,0,0,6,0.16,5.2,9,1010,N/A
2002,4,18,1,30,0,0,6,0.16,5.1000000000000005,9,1010,N/A
2002,4,18,2,30,0,0,5,0.16,5.1000000000000005,8,1010,N/A
2002,4,18,3,30,0,0,5,0.16,5,8,1010,N/A
2002,4,18,4,30,0,0,5,0.16,4.6000000000000005,8,1010,N/A
2002,4,18,5,30,0,0,5,0.16,4.9,8,1010,N/A
2002,4,18,6,30,57,531,4,0.16,5.2,9,1010,N/A
2002,4,18,7,30,87,738,4,0.16,5.1000000000000005,11,1010,N/A
2002,4,18,8,30,102,853,3,0.16,5,13,1010,N/A
2002,4,18,9,30,112,916,1,0.16,5,14,1010,N/A
2002,4,18,10,30,114,958,1,0.16,5.1000000000000005,15,1010,N/A
2002,4,18,11,30,115,977,1,0.16,5.4,16,1010,N/A
2002,4,18,12,30,113,980,1,0.16,6,16,1010,N/A
2002,4,18,13,30,119,949,1,0.16,6.6000000000000005,16,1010,N/A
2002,4,18,14,30,115,910,1,0.16,7.2,16,1010,N/A
2002,4,18,15,30,106,840,2,0.16,7.4,15,1010,N/A
2002,4,18,16,30,90,724,2,0.16,7.300000000000001,14,1010,N/A
2002,4,18,17,30,62,491,3,0.16,6.7,13,1010,N/A
2002,4,18,18,30,0,0,4,0.16,6,12,1010,N/A
2002,4,18,19,30,0,0,5,0.16,5.7,12,1010,N/A
2002,4,18,20,30,0,0,5,0.16,5.7,11,1010,N/A
2002,4,18,21,30,0,0,5,0.16,5.7,11,1010,N/A
2002,4,18,22,30,0,0,5,0.16,5.7,11,1010,N/A
2002,4,18,23,30,0,0,5,0.16,5.7,10,1010,N/A
2002,4,19,0,30,0,0,6,0.16,5.6000000000000005,10,1010,N/A
2002,4,19,1,30,0,0,6,0.16,5.2,9,1010,N/A
2002,4,19,2,30,0,0,6,0.16,4.7,9,1010,N/A
2002,4,19,3,30,0,0,7,0.16,4.6000000000000005,9,1010,N/A
2002,4,19,4,30,0,0,7,0.16,4.6000000000000005,9,1010,N/A
2002,4,19,5,30,0,0,7,0.16,4.800000000000001,9,1010,N/A
2002,4,19,6,30,61,511,6,0.16,5.2,11,1010,N/A
2002,4,19,7,30,81,762,5,0.16,5.300000000000001,13,1010,N/A
2002,4,19,8,30,93,877,3,0.16,5,15,1010,N/A
2002,4,19,9,30,97,944,3,0.16,4.6000000000000005,16,1010,N/A
2002,4,19,10,30,106,969,3,0.16,4.7,17,1010,N/A
2002,4,19,11,30,112,976,2,0.16,5.2,18,1010,N/A
2002,4,19,12,30,113,973,2,0.16,5.9,18,1010,N/A
2002,4,19,13,30,114,948,3,0.16,6.6000000000000005,18,1010,N/A
2002,4,19,14,30,110,908,3,0.16,7,17,1010,N/A
2002,4,19,15,30,101,844,4,0.16,7.2,17,1010,N/A
2002,4,19,16,30,82,748,4,0.16,7,16,1010,N/A
2002,4,19,17,30,58,520,5,0.16,6.2,15,1010,N/A
2002,4,19,18,30,0,0,6,0.16,5.4,13,1010,N/A
2002,4,19,19,30,0,0,7,0.16,4.9,12,1010,N/A
2002,4,19,20,30,0,0,7,0.16,4.4,11,1010,N/A
2002,4,19,21,30,0,0,7,0.16,3.9000000000000004,11,1010,N/A
2002,4,19,22,30,0,0,7,0.16,3.6,10,1010,N/A
2002,4,19,23,30,0,0,7,0.16,3.4000000000000004,10,1010,N/A
2002,4,20,0,30,0,0,7,0.16,3.3000000000000003,10,1010,N/A
2002,4,20,1,30,0,0,8,0.16,3.2,10,1010,N/A
2002,4,20,2,30,0,0,8,0.16,3,10,1010,N/A
2002,4,20,3,30,0,0,7,0.16,2.8000000000000003,9,1010,N/A
2002,4,20,4,30,0,0,7,0.16,2.6,9,1010,N/A
2002,4,20,5,30,0,0,7,0.16,2.5,10,1010,N/A
2002,4,20,6,30,65,0,7,0.16,2.7,12,1010,N/A
2002,4,20,7,30,175,94,6,0.16,2.8000000000000003,14,1010,N/A
2002,4,20,8,30,127,782,5,0.16,2.8000000000000003,16,1010,N/A
2002,4,20,9,30,136,855,4,0.16,2.5,17,1010,N/A
2002,4,20,10,30,134,907,4,0.16,2.4000000000000004,18,1010,N/A
2002,4,20,11,30,138,921,4,0.16,2.9000000000000004,18,1010,N/A
2002,4,20,12,30,142,914,4,0.16,3.7,18,1010,N/A
2002,4,20,13,30,137,897,5,0.16,4.4,18,1010,N/A
2002,4,20,14,30,134,852,5,0.16,4.6000000000000005,17,1010,N/A
2002,4,20,15,30,126,776,6,0.16,4.6000000000000005,16,1010,N/A
2002,4,20,16,30,109,642,6,0.16,4.5,15,1010,N/A
2002,4,20,17,30,73,408,6,0.16,4.2,14,1010,N/A
2002,4,20,18,30,0,0,7,0.16,3.7,13,1010,N/A
2002,4,20,19,30,0,0,7,0.16,3.3000000000000003,12,1010,N/A
2002,4,20,20,30,0,0,8,0.16,3.1,11,1010,N/A
2002,4,20,21,30,0,0,8,0.16,3,11,1010,N/A
2002,4,20,22,30,0,0,8,0.16,2.8000000000000003,11,1010,N/A
2002,4,20,23,30,0,0,8,0.16,2.6,11,1010,N/A
2002,4,21,0,30,0,0,8,0.16,2.5,11,1010,N/A
2002,4,21,1,30,0,0,8,0.16,2.4000000000000004,10,1010,N/A
2002,4,21,2,30,0,0,8,0.16,2.3000000000000003,10,1010,N/A
2002,4,21,3,30,0,0,7,0.16,2.2,10,1010,N/A
2002,4,21,4,30,0,0,7,0.16,2.1,10,1010,N/A
2002,4,21,5,30,0,0,7,0.16,2.1,11,1010,N/A
2002,4,21,6,30,58,0,6,0.16,2,13,1010,N/A
2002,4,21,7,30,170,249,6,0.16,1.3,15,1010,N/A
2002,4,21,8,30,145,734,5,0.16,0.7000000000000001,17,1010,N/A
2002,4,21,9,30,160,807,4,0.16,0.9,19,1010,N/A
2002,4,21,10,30,144,892,4,0.16,1.7000000000000002,20,1010,N/A
